record_type,id,timestamp,direction,from,to,phone_hash,contact_name,message,media_filename,gps_lat,gps_lon,app,app_event,device_id,imei,notes
app_event,AP02317,2025-07-14 06:49:00,,,,,,whatsapp://chat?u=emma,,,,notes,start,DEV123,IMEI0001,
media,ME02318,2025-07-14 06:52:00,,,,,,,VOICEMSG_20250710_002317.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,memos vocal
location,LO02322,2025-07-14 07:07:00,,,,,,,,48.870177,2.362664,location_service,fix,DEV123,IMEI0001,position stable
app_event,AP02323,2025-07-14 07:10:00,,,,,,whatsapp://chat?u=emma,,,,fitness,request,DEV123,IMEI0001,
browser,BR02329,2025-07-14 07:25:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,reservation
browser,BR02332,2025-07-14 07:33:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,horaires
app_event,AP02339,2025-07-14 07:47:00,,,,,,whatsapp://chat?u=emma,,,,calendar,fitness_start,DEV123,IMEI0001,
media,ME02341,2025-07-14 07:53:00,,,,,,,VOICEMSG_20250710_002340.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
app_event,AP02342,2025-07-14 07:56:00,,,,,,whatsapp://chat?u=emma,,,,location_service,start,DEV123,IMEI0001,
browser,BR02345,2025-07-14 08:02:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,recherche
location,LO02346,2025-07-14 08:03:00,,,,,,,,48.855412,2.340909,location_service,fix,DEV123,IMEI0001,position stable
media,ME02349,2025-07-14 08:16:00,,,,,,,VOICEMSG_20250710_002348.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,memos vocal
app_event,AP02350,2025-07-14 08:20:00,,,,,,spotify://track/12345,,,,voice_recorder,start,DEV123,IMEI0001,
media,ME02351,2025-07-14 08:23:00,,,,,,,VOICEMSG_20250710_002350.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
media,ME02352,2025-07-14 08:27:00,,,,,,,VOICEMSG_20250710_002351.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
app_event,AP02353,2025-07-14 08:31:00,,,,,,notes://open?id=note_1,,,,system,login,DEV123,IMEI0001,
browser,BR02359,2025-07-14 08:49:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,reservation
app_event,AP02363,2025-07-14 09:03:00,,,,,,notes://open?id=note_1,,,,system,open_note,DEV123,IMEI0001,
browser,BR02373,2025-07-14 09:21:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,horaires
browser,BR02375,2025-07-14 09:26:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,lecture article
location,LO02378,2025-07-14 09:34:00,,,,,,,,48.885696,2.36405,location_service,fix,DEV123,IMEI0001,position stable
location,LO02385,2025-07-14 09:53:00,,,,,,,,48.846111,2.348037,location_service,fix,DEV123,IMEI0001,position stable
media,ME02390,2025-07-14 10:06:00,,,,,,,VOICEMSG_20250710_002389.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,memos vocal
location,LO02392,2025-07-14 10:08:00,,,,,,,,48.857389,2.345268,location_service,fix,DEV123,IMEI0001,position stable
location,LO02395,2025-07-14 10:16:00,,,,,,,,48.871002,2.341771,location_service,fix,DEV123,IMEI0001,promenade
app_event,AP02401,2025-07-14 10:32:00,,,,,,whatsapp://chat?u=emma,,,,weather,open_chat,DEV123,IMEI0001,
media,ME02402,2025-07-14 10:33:00,,,,,,,VOICEMSG_20250710_002401.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,memos vocal
browser,BR02403,2025-07-14 10:36:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,recherche
location,LO02407,2025-07-14 10:48:00,,,,,,,,48.876585,2.34103,location_service,fix,DEV123,IMEI0001,position stable
media,ME02408,2025-07-14 10:51:00,,,,,,,VOICEMSG_20250710_002407.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
location,LO02411,2025-07-14 10:58:00,,,,,,,,48.877971,2.362059,location_service,fix,DEV123,IMEI0001,promenade
browser,BR02414,2025-07-14 11:05:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,horaires
app_event,AP02415,2025-07-14 11:10:00,,,,,,whatsapp://chat?u=emma,,,,spotify,reminder_set,DEV123,IMEI0001,
app_event,AP02422,2025-07-14 11:25:00,,,,,,spotify://track/12345,,,,spotify,event_created,DEV123,IMEI0001,
location,LO02423,2025-07-14 11:26:00,,,,,,,,48.857595,2.347776,location_service,fix,DEV123,IMEI0001,promenade
location,LO02427,2025-07-14 11:35:00,,,,,,,,48.884003,2.325665,location_service,fix,DEV123,IMEI0001,trajet
app_event,AP02429,2025-07-14 11:41:00,,,,,,system://update?check=1,,,,ride_hailing,backup,DEV123,IMEI0001,
location,LO02430,2025-07-14 11:42:00,,,,,,,,48.862621,2.366097,location_service,fix,DEV123,IMEI0001,arret
location,LO02432,2025-07-14 11:49:00,,,,,,,,48.870041,2.349184,location_service,fix,DEV123,IMEI0001,trajet
browser,BR02435,2025-07-14 11:58:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,horaires
app_event,AP02439,2025-07-14 12:06:00,,,,,,"uber://request?to=48.8566,2.3522",,,,maps,open_chat,DEV123,IMEI0001,
location,LO02441,2025-07-14 12:08:00,,,,,,,,48.867711,2.369473,location_service,fix,DEV123,IMEI0001,trajet
media,ME02446,2025-07-14 12:21:00,,,,,,,VOICEMSG_20250710_002445.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
app_event,AP02450,2025-07-14 12:37:00,,,,,,,,,,location_service,forecast_view,DEV123,IMEI0001,
location,LO02453,2025-07-14 12:46:00,,,,,,,,48.879712,2.341766,location_service,fix,DEV123,IMEI0001,trajet
location,LO02459,2025-07-14 13:02:00,,,,,,,,48.857712,2.360009,location_service,fix,DEV123,IMEI0001,arret
browser,BR02461,2025-07-14 13:07:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,reservation
media,ME02466,2025-07-14 13:13:00,,,,,,,VOICEMSG_20250710_002465.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
media,ME02473,2025-07-14 13:29:00,,,,,,,VOICEMSG_20250710_002472.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
app_event,AP02475,2025-07-14 13:32:00,,,,,,"uber://request?to=48.8566,2.3522",,,,browser,event_created,DEV123,IMEI0001,
app_event,AP02481,2025-07-14 13:41:00,,,,,,,,,,gallery,open_chat,DEV123,IMEI0001,
browser,BR02485,2025-07-14 13:46:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,lecture article
location,LO02486,2025-07-14 13:51:00,,,,,,,,48.877431,2.342184,location_service,fix,DEV123,IMEI0001,promenade
browser,BR02487,2025-07-14 13:56:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,recherche
app_event,AP02488,2025-07-14 13:57:00,,,,,,"maps://route?to=48.8606,2.3376",,,,calendar,reminder_set,DEV123,IMEI0001,
app_event,AP02489,2025-07-14 13:57:00,,,,,,notes://open?id=note_1,,,,location_service,login,DEV123,IMEI0001,
browser,BR02496,2025-07-14 14:18:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,lecture article
location,LO02498,2025-07-14 14:25:00,,,,,,,,48.888227,2.367394,location_service,fix,DEV123,IMEI0001,promenade
location,LO02503,2025-07-14 14:34:00,,,,,,,,48.872001,2.329867,location_service,fix,DEV123,IMEI0001,arret
location,LO02506,2025-07-14 14:45:00,,,,,,,,48.840833,2.359896,location_service,fix,DEV123,IMEI0001,promenade
browser,BR02507,2025-07-14 14:46:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,reservation
location,LO02511,2025-07-14 14:52:00,,,,,,,,48.866197,2.332315,location_service,fix,DEV123,IMEI0001,position stable
browser,BR02513,2025-07-14 14:57:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,reservation
media,ME02514,2025-07-14 15:01:00,,,,,,,VOICEMSG_20250710_002513.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,memos vocal
location,LO02520,2025-07-14 15:23:00,,,,,,,,48.868128,2.33393,location_service,fix,DEV123,IMEI0001,trajet
browser,BR02522,2025-07-14 15:26:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,recherche
location,LO02523,2025-07-14 15:28:00,,,,,,,,48.845726,2.338817,location_service,fix,DEV123,IMEI0001,arret
browser,BR02528,2025-07-14 15:36:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,reservation
app_event,AP02529,2025-07-14 15:38:00,,,,,,calendar://event?id=meet_18h,,,,voice_recorder,start,DEV123,IMEI0001,
browser,BR02530,2025-07-14 15:40:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,horaires
app_event,AP02540,2025-07-14 16:09:00,,,,,,"uber://request?to=48.8566,2.3522",,,,gallery,update_check,DEV123,IMEI0001,
location,LO02541,2025-07-14 16:13:00,,,,,,,,48.85368,2.348198,location_service,fix,DEV123,IMEI0001,arret
browser,BR02542,2025-07-14 16:16:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,recherche
browser,BR02545,2025-07-14 16:20:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,reservation
app_event,AP02547,2025-07-14 16:21:00,,,,,,system://update?check=1,,,,email,open_note,DEV123,IMEI0001,
browser,BR02557,2025-07-14 16:43:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,recherche
location,LO02559,2025-07-14 16:51:00,,,,,,,,48.878613,2.373546,location_service,fix,DEV123,IMEI0001,promenade
location,LO02560,2025-07-14 16:53:00,,,,,,,,48.886268,2.328692,location_service,fix,DEV123,IMEI0001,promenade
media,ME02563,2025-07-14 16:59:00,,,,,,,VOICEMSG_20250710_002562.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,memos vocal
browser,BR02566,2025-07-14 17:08:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,reservation
browser,BR02568,2025-07-14 17:17:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,horaires
app_event,AP02569,2025-07-14 17:18:00,,,,,,whatsapp://chat?u=emma,,,,fitness,event_created,DEV123,IMEI0001,
browser,BR02572,2025-07-14 17:22:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,reservation
app_event,AP02577,2025-07-14 17:33:00,,,,,,,,,,backup,route_requested,DEV123,IMEI0001,
location,LO02578,2025-07-14 17:33:00,,,,,,,,48.851746,2.374346,location_service,fix,DEV123,IMEI0001,arret
app_event,AP02581,2025-07-14 17:36:00,,,,,,system://update?check=1,,,,phone,reminder_set,DEV123,IMEI0001,
location,LO02582,2025-07-14 17:37:00,,,,,,,,48.843235,2.334802,location_service,fix,DEV123,IMEI0001,position stable
location,LO02590,2025-07-14 17:52:00,,,,,,,,48.844519,2.353033,location_service,fix,DEV123,IMEI0001,position stable
browser,BR02603,2025-07-14 18:22:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,horaires
app_event,AP02604,2025-07-14 18:24:00,,,,,,system://update?check=1,,,,notes,request,DEV123,IMEI0001,
app_event,AP02607,2025-07-14 18:27:00,,,,,,notes://open?id=note_1,,,,browser,backup,DEV123,IMEI0001,
location,LO02611,2025-07-14 18:40:00,,,,,,,,48.867331,2.341424,location_service,fix,DEV123,IMEI0001,position stable
location,LO02617,2025-07-14 18:55:00,,,,,,,,48.885712,2.374659,location_service,fix,DEV123,IMEI0001,promenade
location,LO02621,2025-07-14 19:12:00,,,,,,,,48.843641,2.321391,location_service,fix,DEV123,IMEI0001,promenade
media,ME02628,2025-07-14 19:27:00,,,,,,,VOICEMSG_20250710_002627.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,memos vocal
app_event,AP02630,2025-07-14 19:31:00,,,,,,"maps://route?to=48.8606,2.3376",,,,spotify,open_note,DEV123,IMEI0001,
app_event,AP02635,2025-07-14 19:40:00,,,,,,calendar://event?id=meet_18h,,,,weather,play,DEV123,IMEI0001,
location,LO02639,2025-07-14 19:47:00,,,,,,,,48.85728,2.329686,location_service,fix,DEV123,IMEI0001,position stable
app_event,AP02640,2025-07-14 19:49:00,,,,,,"maps://route?to=48.8606,2.3376",,,,location_service,reminder_set,DEV123,IMEI0001,
location,LO02642,2025-07-14 19:53:00,,,,,,,,48.855355,2.352833,location_service,fix,DEV123,IMEI0001,position stable
browser,BR02649,2025-07-14 20:12:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,reservation
media,ME02650,2025-07-14 20:14:00,,,,,,,VOICEMSG_20250710_002649.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
location,LO02656,2025-07-14 20:32:00,,,,,,,,48.858972,2.325815,location_service,fix,DEV123,IMEI0001,promenade
location,LO02657,2025-07-14 20:33:00,,,,,,,,48.845374,2.340991,location_service,fix,DEV123,IMEI0001,position stable
location,LO02658,2025-07-14 20:38:00,,,,,,,,48.848815,2.365564,location_service,fix,DEV123,IMEI0001,trajet
app_event,AP02661,2025-07-14 20:42:00,,,,,,notes://open?id=note_1,,,,system,login,DEV123,IMEI0001,
app_event,AP02662,2025-07-14 20:43:00,,,,,,system://update?check=1,,,,backup,open_chat,DEV123,IMEI0001,
location,LO02664,2025-07-14 20:44:00,,,,,,,,48.849574,2.347583,location_service,fix,DEV123,IMEI0001,position stable
app_event,AP02666,2025-07-14 20:45:00,,,,,,system://update?check=1,,,,weather,event_created,DEV123,IMEI0001,
location,LO02672,2025-07-14 20:53:00,,,,,,,,48.853973,2.372223,location_service,fix,DEV123,IMEI0001,promenade
media,ME02682,2025-07-14 21:17:00,,,,,,,VOICEMSG_20250710_002681.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
browser,BR02684,2025-07-14 21:21:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,horaires
browser,BR02687,2025-07-14 21:27:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,reservation
location,LO02689,2025-07-14 21:27:00,,,,,,,,48.88461,2.3287,location_service,fix,DEV123,IMEI0001,position stable
location,LO02691,2025-07-14 21:27:00,,,,,,,,48.847246,2.352757,location_service,fix,DEV123,IMEI0001,promenade
app_event,AP02693,2025-07-14 21:34:00,,,,,,,,,,voice_recorder,start,DEV123,IMEI0001,
browser,BR02697,2025-07-14 21:45:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,lecture article
location,LO02698,2025-07-14 21:47:00,,,,,,,,48.870368,2.341537,location_service,fix,DEV123,IMEI0001,trajet
browser,BR02700,2025-07-14 21:50:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,horaires
browser,BR02702,2025-07-14 21:57:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,recherche
location,LO02707,2025-07-14 22:11:00,,,,,,,,48.850241,2.3339,location_service,fix,DEV123,IMEI0001,position stable
browser,BR02710,2025-07-14 22:22:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,horaires
location,LO02722,2025-07-14 22:58:00,,,,,,,,48.874353,2.354794,location_service,fix,DEV123,IMEI0001,promenade
location,LO02728,2025-07-14 23:10:00,,,,,,,,48.863006,2.375666,location_service,fix,DEV123,IMEI0001,promenade
app_event,AP02730,2025-07-14 23:14:00,,,,,,,,,,spotify,login,DEV123,IMEI0001,
location,LO02732,2025-07-14 23:16:00,,,,,,,,48.881979,2.378834,location_service,fix,DEV123,IMEI0001,arret
media,ME02733,2025-07-14 23:17:00,,,,,,,VOICEMSG_20250710_002732.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
location,LO02736,2025-07-14 23:25:00,,,,,,,,48.853086,2.332731,location_service,fix,DEV123,IMEI0001,position stable
location,LO02737,2025-07-14 23:27:00,,,,,,,,48.848226,2.332928,location_service,fix,DEV123,IMEI0001,arret
browser,BR02739,2025-07-14 23:37:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,horaires
browser,BR02740,2025-07-14 23:37:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,horaires
location,LO02743,2025-07-14 23:41:00,,,,,,,,48.848323,2.334556,location_service,fix,DEV123,IMEI0001,arret
browser,BR02747,2025-07-14 23:51:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,lecture article
app_event,AP02752,2025-07-15 00:04:00,,,,,,,,,,location_service,reminder_set,DEV123,IMEI0001,
location,LO02754,2025-07-15 00:05:00,,,,,,,,48.88372,2.375703,location_service,fix,DEV123,IMEI0001,trajet
location,LO02757,2025-07-15 00:07:00,,,,,,,,48.855314,2.337037,location_service,fix,DEV123,IMEI0001,trajet
browser,BR02759,2025-07-15 00:16:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,horaires
location,LO02766,2025-07-15 00:28:00,,,,,,,,48.84595,2.351038,location_service,fix,DEV123,IMEI0001,trajet
browser,BR02768,2025-07-15 00:35:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,lecture article
location,LO02782,2025-07-15 01:13:00,,,,,,,,48.842676,2.33266,location_service,fix,DEV123,IMEI0001,arret
location,LO02787,2025-07-15 01:23:00,,,,,,,,48.857231,2.325065,location_service,fix,DEV123,IMEI0001,position stable
browser,BR02789,2025-07-15 01:24:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,recherche
browser,BR02790,2025-07-15 01:29:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,reservation
browser,BR02793,2025-07-15 01:38:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,horaires
app_event,AP02798,2025-07-15 01:51:00,,,,,,"uber://request?to=48.8566,2.3522",,,,email,route_requested,DEV123,IMEI0001,
media,ME02799,2025-07-15 01:52:00,,,,,,,VOICEMSG_20250710_002798.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
browser,BR02800,2025-07-15 01:54:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,lecture article
media,ME02801,2025-07-15 01:59:00,,,,,,,VOICEMSG_20250710_002800.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
location,LO02807,2025-07-15 02:22:00,,,,,,,,48.852775,2.338089,location_service,fix,DEV123,IMEI0001,position stable
app_event,AP02809,2025-07-15 02:23:00,,,,,,"uber://request?to=48.8566,2.3522",,,,phone,start,DEV123,IMEI0001,
app_event,AP02810,2025-07-15 02:25:00,,,,,,,,,,sms,fitness_start,DEV123,IMEI0001,
location,LO02811,2025-07-15 02:28:00,,,,,,,,48.868656,2.351557,location_service,fix,DEV123,IMEI0001,promenade
location,LO02815,2025-07-15 02:42:00,,,,,,,,48.84889,2.36602,location_service,fix,DEV123,IMEI0001,promenade
browser,BR02818,2025-07-15 02:49:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,lecture article
location,LO02820,2025-07-15 02:49:00,,,,,,,,48.87694,2.356696,location_service,fix,DEV123,IMEI0001,trajet
media,ME02822,2025-07-15 02:55:00,,,,,,,VOICEMSG_20250710_002821.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
location,LO02825,2025-07-15 03:04:00,,,,,,,,48.847069,2.325868,location_service,fix,DEV123,IMEI0001,promenade
location,LO02826,2025-07-15 03:09:00,,,,,,,,48.85766,2.367723,location_service,fix,DEV123,IMEI0001,trajet
browser,BR02827,2025-07-15 03:11:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,horaires
location,LO02828,2025-07-15 03:11:00,,,,,,,,48.889917,2.374919,location_service,fix,DEV123,IMEI0001,promenade
location,LO02829,2025-07-15 03:14:00,,,,,,,,48.851542,2.353486,location_service,fix,DEV123,IMEI0001,trajet
browser,BR02833,2025-07-15 03:20:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,reservation
browser,BR02837,2025-07-15 03:33:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,lecture article
browser,BR02845,2025-07-15 03:56:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,reservation
browser,BR02847,2025-07-15 04:00:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,lecture article
location,LO02849,2025-07-15 04:04:00,,,,,,,,48.870729,2.331629,location_service,fix,DEV123,IMEI0001,trajet
location,LO02850,2025-07-15 04:05:00,,,,,,,,48.876812,2.356407,location_service,fix,DEV123,IMEI0001,position stable
location,LO02851,2025-07-15 04:10:00,,,,,,,,48.889482,2.320291,location_service,fix,DEV123,IMEI0001,trajet
location,LO02861,2025-07-15 04:31:00,,,,,,,,48.865006,2.340109,location_service,fix,DEV123,IMEI0001,trajet
media,ME02864,2025-07-15 04:41:00,,,,,,,VOICEMSG_20250710_002863.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,memos vocal
browser,BR02866,2025-07-15 04:45:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,recherche
location,LO02867,2025-07-15 04:45:00,,,,,,,,48.854444,2.325588,location_service,fix,DEV123,IMEI0001,position stable
media,ME02869,2025-07-15 04:51:00,,,,,,,VOICEMSG_20250710_002868.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
location,LO02870,2025-07-15 04:52:00,,,,,,,,48.873011,2.343666,location_service,fix,DEV123,IMEI0001,position stable
app_event,AP02874,2025-07-15 05:00:00,,,,,,spotify://track/12345,,,,location_service,play,DEV123,IMEI0001,
browser,BR02882,2025-07-15 05:20:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,recherche
location,LO02883,2025-07-15 05:23:00,,,,,,,,48.866388,2.320749,location_service,fix,DEV123,IMEI0001,arret
media,ME02888,2025-07-15 05:41:00,,,,,,,VOICEMSG_20250710_002887.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
app_event,AP02894,2025-07-15 05:54:00,,,,,,"uber://request?to=48.8566,2.3522",,,,gallery,route_requested,DEV123,IMEI0001,
app_event,AP02900,2025-07-15 06:12:00,,,,,,"uber://request?to=48.8566,2.3522",,,,weather,open_chat,DEV123,IMEI0001,
app_event,AP02901,2025-07-15 06:17:00,,,,,,"maps://route?to=48.8606,2.3376",,,,ride_hailing,route_requested,DEV123,IMEI0001,
browser,BR02902,2025-07-15 06:20:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,lecture article
app_event,AP02906,2025-07-15 06:37:00,,,,,,whatsapp://chat?u=emma,,,,backup,start,DEV123,IMEI0001,
browser,BR02915,2025-07-15 06:54:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,lecture article
app_event,AP02919,2025-07-15 07:04:00,,,,,,notes://open?id=note_1,,,,whatsapp,play,DEV123,IMEI0001,
media,ME02922,2025-07-15 07:14:00,,,,,,,VOICEMSG_20250710_002921.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
location,LO02925,2025-07-15 07:17:00,,,,,,,,48.862308,2.34036,location_service,fix,DEV123,IMEI0001,arret
browser,BR02926,2025-07-15 07:19:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,horaires
media,ME02929,2025-07-15 07:32:00,,,,,,,VOICEMSG_20250710_002928.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
media,ME02930,2025-07-15 07:34:00,,,,,,,VOICEMSG_20250710_002929.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
location,LO02933,2025-07-15 07:44:00,,,,,,,,48.884009,2.355635,location_service,fix,DEV123,IMEI0001,trajet
location,LO02935,2025-07-15 07:52:00,,,,,,,,48.866486,2.336412,location_service,fix,DEV123,IMEI0001,trajet
browser,BR02943,2025-07-15 08:07:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,horaires
app_event,AP02953,2025-07-15 08:35:00,,,,,,whatsapp://chat?u=emma,,,,phone,fitness_start,DEV123,IMEI0001,
app_event,AP02955,2025-07-15 08:40:00,,,,,,"maps://route?to=48.8606,2.3376",,,,maps,forecast_view,DEV123,IMEI0001,
browser,BR02958,2025-07-15 08:44:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,horaires
media,ME02962,2025-07-15 08:53:00,,,,,,,VOICEMSG_20250710_002961.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
location,LO02963,2025-07-15 08:55:00,,,,,,,,48.868026,2.34956,location_service,fix,DEV123,IMEI0001,trajet
app_event,AP02975,2025-07-15 09:28:00,,,,,,calendar://event?id=meet_18h,,,,maps,start,DEV123,IMEI0001,
location,LO02980,2025-07-15 09:35:00,,,,,,,,48.874293,2.340905,location_service,fix,DEV123,IMEI0001,promenade
browser,BR02982,2025-07-15 09:39:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,recherche
location,LO02983,2025-07-15 09:40:00,,,,,,,,48.855222,2.344464,location_service,fix,DEV123,IMEI0001,trajet
browser,BR02988,2025-07-15 09:49:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,reservation
location,LO02989,2025-07-15 09:51:00,,,,,,,,48.846299,2.362198,location_service,fix,DEV123,IMEI0001,trajet
media,ME02991,2025-07-15 09:53:00,,,,,,,VOICEMSG_20250710_002990.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
media,ME02996,2025-07-15 10:11:00,,,,,,,VOICEMSG_20250710_002995.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
location,LO02999,2025-07-15 10:21:00,,,,,,,,48.866515,2.378485,location_service,fix,DEV123,IMEI0001,trajet
browser,BR03000,2025-07-15 10:21:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,lecture article
browser,BR03006,2025-07-15 10:37:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,recherche
location,LO03015,2025-07-15 10:55:00,,,,,,,,48.845632,2.331191,location_service,fix,DEV123,IMEI0001,promenade
location,LO03024,2025-07-15 11:16:00,,,,,,,,48.84061,2.33082,location_service,fix,DEV123,IMEI0001,position stable
location,LO03031,2025-07-15 11:30:00,,,,,,,,48.887466,2.363265,location_service,fix,DEV123,IMEI0001,promenade
media,ME03037,2025-07-15 11:48:00,,,,,,,VOICEMSG_20250710_003036.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
browser,BR03038,2025-07-15 11:53:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,horaires
location,LO03044,2025-07-15 12:16:00,,,,,,,,48.85856,2.324301,location_service,fix,DEV123,IMEI0001,trajet
