record_type,id,timestamp,direction,from,to,phone_hash,contact_name,message,media_filename,gps_lat,gps_lon,app,app_event,device_id,imei,notes
email,EM02831,2025-07-15 03:19:00,incoming,alerts@example.com,user@example.com,hash_email208,Lucas,"Les evenements du weekend : expo, concert, cinema.",,,,email,received,DEV123,IMEI0001,
sms,SM02832,2025-07-15 03:20:00,outgoing,+33600000001,+33614141414,hash_22q7,Nicolas,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
browser,BR02833,2025-07-15 03:20:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,reservation
sms,SM02834,2025-07-15 03:23:00,outgoing,+33600000001,+33620202020,hash_28w3,Ines,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM02835,2025-07-15 03:26:00,outgoing,+33600000001,+33614141414,hash_22q7,Nicolas,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM02836,2025-07-15 03:31:00,outgoing,+33600000001,+33622222222,hash_07b2,Paul Martin,Peux-tu m'envoyer le document de la reunion ?,,,,sms,sent,DEV123,IMEI0001,
browser,BR02837,2025-07-15 03:33:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,lecture article
call,CA02838,2025-07-15 03:35:00,incoming,+33633333333,+33600000001,hash_08c3,Maman,,,,,phone,call_in,DEV123,IMEI0001,durée 00:17:20
sms,SM02839,2025-07-15 03:38:00,outgoing,+33600000001,+33711111111,hash_16k1,ServiceClient,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
contact,CO02840,2025-07-15 03:39:00,,,,,,,,,,,,DEV123,IMEI0001,
sms,SM02841,2025-07-15 03:43:00,outgoing,+33600000001,+33617171717,hash_25t0,Julie,Tu as vu mon message concernant le projet ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM02842,2025-07-15 03:48:00,outgoing,+33600000001,+33733333333,hash_19n4,Lucas,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
sms,SM02843,2025-07-15 03:48:00,incoming,+33612121212,+33600000001,hash_17l2,Thomas,Peux-tu m'envoyer le document de la reunion ?,,,,sms,received,DEV123,IMEI0001,
sms,SM02844,2025-07-15 03:53:00,incoming,+33711111111,+33600000001,hash_16k1,ServiceClient,Quel est le plan pour ce weekend ?,,,,sms,received,DEV123,IMEI0001,
browser,BR02845,2025-07-15 03:56:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,reservation
sms,SM02846,2025-07-15 04:00:00,incoming,+33613131313,+33600000001,hash_21p6,Clara,Peux-tu confirmer la reservation ?,,,,sms,received,DEV123,IMEI0001,
browser,BR02847,2025-07-15 04:00:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,lecture article
sms,SM02848,2025-07-15 04:03:00,outgoing,+33600000001,+33700000000,hash_15j0,AgenceVoyage,On garde la meme heure pour demain ?,,,,sms,sent,DEV123,IMEI0001,
location,LO02849,2025-07-15 04:04:00,,,,,,,,48.870729,2.331629,location_service,fix,DEV123,IMEI0001,trajet
location,LO02850,2025-07-15 04:05:00,,,,,,,,48.876812,2.356407,location_service,fix,DEV123,IMEI0001,position stable
location,LO02851,2025-07-15 04:10:00,,,,,,,,48.889482,2.320291,location_service,fix,DEV123,IMEI0001,trajet
sms,SM02852,2025-07-15 04:11:00,outgoing,+33600000001,+33722222222,hash_18m3,Livraison,"Salut Livraison, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
sms,SM02853,2025-07-15 04:15:00,outgoing,+33600000001,+33666666666,hash_11f6,Sophie,"Salut Sophie, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
sms,SM02855,2025-07-15 04:18:00,outgoing,+33600000001,+33711111111,hash_16k1,ServiceClient,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM02856,2025-07-15 04:18:00,outgoing,+33600000001,+33620202020,hash_28w3,Ines,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
contact,CO02857,2025-07-15 04:21:00,,,,,,,,,,,,DEV123,IMEI0001,
sms,SM02858,2025-07-15 04:24:00,outgoing,+33600000001,+33655555555,hash_10e5,Laura,"Salut Laura, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
sms,SM02859,2025-07-15 04:25:00,outgoing,+33600000001,+33612121212,hash_17l2,Thomas,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
call,CA02860,2025-07-15 04:29:00,outgoing,+33600000001,+33621212121,hash_29x4,Olivia,,,,,phone,call_out,DEV123,IMEI0001,durée 00:16:14
location,LO02861,2025-07-15 04:31:00,,,,,,,,48.865006,2.340109,location_service,fix,DEV123,IMEI0001,trajet
sms,SM02862,2025-07-15 04:36:00,outgoing,+33600000001,+33617171717,hash_25t0,Julie,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
call,CA02863,2025-07-15 04:41:00,outgoing,+33600000001,+33622222222,hash_07b2,Paul Martin,,,,,phone,call_out,DEV123,IMEI0001,durée 00:00:09
media,ME02864,2025-07-15 04:41:00,,,,,,,VOICEMSG_20250710_002863.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,memos vocal
sms,SM02865,2025-07-15 04:44:00,outgoing,+33600000001,+33616161616,hash_24s9,Marc,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
browser,BR02866,2025-07-15 04:45:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,recherche
location,LO02867,2025-07-15 04:45:00,,,,,,,,48.854444,2.325588,location_service,fix,DEV123,IMEI0001,position stable
call,CA02868,2025-07-15 04:47:00,incoming,+33620202020,+33600000001,hash_28w3,Ines,,,,,phone,call_in,DEV123,IMEI0001,durée 00:15:41
media,ME02869,2025-07-15 04:51:00,,,,,,,VOICEMSG_20250710_002868.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
location,LO02870,2025-07-15 04:52:00,,,,,,,,48.873011,2.343666,location_service,fix,DEV123,IMEI0001,position stable
email,EM02871,2025-07-15 04:52:00,outgoing,user@example.com,friend@example.com,hash_email133,AgenceImmo,"Les evenements du weekend : expo, concert, cinema.",,,,email,sent,DEV123,IMEI0001,
sms,SM02872,2025-07-15 04:55:00,incoming,+33733333333,+33600000001,hash_19n4,Lucas,Quel est le plan pour ce weekend ?,,,,sms,received,DEV123,IMEI0001,
email,EM02873,2025-07-15 05:00:00,incoming,client@example.com,user@example.com,hash_email205,Benjamin,"Les evenements du weekend : expo, concert, cinema.",,,,email,received,DEV123,IMEI0001,
app_event,AP02874,2025-07-15 05:00:00,,,,,,spotify://track/12345,,,,location_service,play,DEV123,IMEI0001,
sms,SM02875,2025-07-15 05:00:00,outgoing,+33600000001,+33699999999,hash_14i9,Marine,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM02876,2025-07-15 05:01:00,incoming,+33622223333,+33600000001,hash_30y5,Yann,Je serai en retard d'environ 10 minutes.,,,,sms,received,DEV123,IMEI0001,
sms,SM02877,2025-07-15 05:03:00,outgoing,+33600000001,+33617171717,hash_25t0,Julie,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM02878,2025-07-15 05:05:00,outgoing,+33600000001,+33666666666,hash_11f6,Sophie,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM02879,2025-07-15 05:09:00,outgoing,+33600000001,+33722222222,hash_18m3,Livraison,Peux-tu m'envoyer le document de la reunion ?,,,,sms,sent,DEV123,IMEI0001,
call,CA02880,2025-07-15 05:10:00,incoming,+33666666666,+33600000001,hash_11f6,Sophie,,,,,phone,call_in,DEV123,IMEI0001,durée 00:11:46
sms,SM02881,2025-07-15 05:15:00,incoming,+33666666666,+33600000001,hash_11f6,Sophie,Peux-tu confirmer la reservation ?,,,,sms,received,DEV123,IMEI0001,
browser,BR02882,2025-07-15 05:20:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,recherche
location,LO02883,2025-07-15 05:23:00,,,,,,,,48.866388,2.320749,location_service,fix,DEV123,IMEI0001,arret
call,CA02884,2025-07-15 05:25:00,outgoing,+33600000001,+33620202020,hash_28w3,Ines,,,,,phone,call_out,DEV123,IMEI0001,durée 00:16:50
sms,SM02885,2025-07-15 05:28:00,outgoing,+33600000001,+33619191919,hash_27v2,Hugo,"Bonne nuit, a demain.",,,,sms,sent,DEV123,IMEI0001,
call,CA02886,2025-07-15 05:31:00,outgoing,+33600000001,+33621212121,hash_29x4,Olivia,,,,,phone,call_out,DEV123,IMEI0001,manque
call,CA02887,2025-07-15 05:36:00,incoming,+33612121212,+33600000001,hash_17l2,Thomas,,,,,phone,call_in,DEV123,IMEI0001,durée 00:19:23
media,ME02888,2025-07-15 05:41:00,,,,,,,VOICEMSG_20250710_002887.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
sms,SM02889,2025-07-15 05:45:00,outgoing,+33600000001,+33612121212,hash_17l2,Thomas,Peux-tu m'envoyer le document de la reunion ?,,,,sms,sent,DEV123,IMEI0001,
call,CA02890,2025-07-15 05:47:00,incoming,+33644444444,+33600000001,hash_09d4,Benjamin,,,,,phone,call_in,DEV123,IMEI0001,durée 00:14:28
sms,SM02891,2025-07-15 05:51:00,outgoing,+33600000001,+33612121212,hash_17l2,Thomas,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
call,CA02892,2025-07-15 05:53:00,outgoing,+33600000001,+33620202020,hash_28w3,Ines,,,,,phone,call_out,DEV123,IMEI0001,durée 00:05:02
call,CA02893,2025-07-15 05:53:00,incoming,+33615151515,+33600000001,hash_23r8,Isabelle,,,,,phone,call_in,DEV123,IMEI0001,durée 00:00:38
app_event,AP02894,2025-07-15 05:54:00,,,,,,"uber://request?to=48.8566,2.3522",,,,gallery,route_requested,DEV123,IMEI0001,
email,EM02895,2025-07-15 05:56:00,outgoing,user@example.com,team@example.com,hash_email305,Yann,Votre entretien est confirme.,,,,email,sent,DEV123,IMEI0001,
call,CA02896,2025-07-15 05:59:00,outgoing,+33600000001,+33615151515,hash_23r8,Isabelle,,,,,phone,call_out,DEV123,IMEI0001,durée 00:11:22
call,CA02897,2025-07-15 05:59:00,incoming,+33722222222,+33600000001,hash_18m3,Livraison,,,,,phone,call_in,DEV123,IMEI0001,durée 00:19:00
call,CA02898,2025-07-15 06:03:00,outgoing,+33600000001,+33633333333,hash_08c3,Maman,,,,,phone,call_out,DEV123,IMEI0001,durée 00:05:27
call,CA02899,2025-07-15 06:08:00,incoming,+33700000000,+33600000001,hash_15j0,AgenceVoyage,,,,,phone,call_in,DEV123,IMEI0001,durée 00:04:06
app_event,AP02900,2025-07-15 06:12:00,,,,,,"uber://request?to=48.8566,2.3522",,,,weather,open_chat,DEV123,IMEI0001,
app_event,AP02901,2025-07-15 06:17:00,,,,,,"maps://route?to=48.8606,2.3376",,,,ride_hailing,route_requested,DEV123,IMEI0001,
browser,BR02902,2025-07-15 06:20:00,,,,,,https://www.example.com/restaurant/reservation,,,,browser,visit,DEV123,IMEI0001,lecture article
call,CA02903,2025-07-15 06:23:00,incoming,+33619191919,+33600000001,hash_27v2,Hugo,,,,,phone,call_in,DEV123,IMEI0001,durée 00:13:11
sms,SM02904,2025-07-15 06:28:00,incoming,+33620202020,+33600000001,hash_28w3,Ines,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
call,CA02905,2025-07-15 06:32:00,incoming,+33621212121,+33600000001,hash_29x4,Olivia,,,,,phone,call_in,DEV123,IMEI0001,durée 00:01:05
app_event,AP02906,2025-07-15 06:37:00,,,,,,whatsapp://chat?u=emma,,,,backup,start,DEV123,IMEI0001,
sms,SM02907,2025-07-15 06:40:00,incoming,+33620202020,+33600000001,hash_28w3,Ines,Quel est le plan pour ce weekend ?,,,,sms,received,DEV123,IMEI0001,
email,EM02908,2025-07-15 06:41:00,incoming,alerts@example.com,user@example.com,hash_email2,Benjamin,Votre entretien est confirme.,,,,email,received,DEV123,IMEI0001,
call,CA02909,2025-07-15 06:42:00,outgoing,+33600000001,+33622222222,hash_07b2,Paul Martin,,,,,phone,call_out,DEV123,IMEI0001,durée 00:19:31
email,EM02910,2025-07-15 06:44:00,incoming,colleague@example.com,user@example.com,hash_email326,Ines,"Les evenements du weekend : expo, concert, cinema.",,,,email,received,DEV123,IMEI0001,
sms,SM02911,2025-07-15 06:46:00,outgoing,+33600000001,+33622222222,hash_07b2,Paul Martin,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM02912,2025-07-15 06:48:00,incoming,+33619191919,+33600000001,hash_27v2,Hugo,Tu as vu mon message concernant le projet ?,,,,sms,received,DEV123,IMEI0001,
call,CA02913,2025-07-15 06:51:00,incoming,+33622222222,+33600000001,hash_07b2,Paul Martin,,,,,phone,call_in,DEV123,IMEI0001,durée 00:15:24
sms,SM02914,2025-07-15 06:52:00,outgoing,+33600000001,+33633333333,hash_08c3,Maman,"Salut Maman, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
browser,BR02915,2025-07-15 06:54:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,lecture article
sms,SM02916,2025-07-15 06:54:00,outgoing,+33600000001,+33711111111,hash_16k1,ServiceClient,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
call,CA02917,2025-07-15 06:55:00,outgoing,+33600000001,+33611111111,hash_06a1,Emma Dupont,,,,,phone,call_out,DEV123,IMEI0001,durée 00:07:24
sms,SM02918,2025-07-15 07:00:00,outgoing,+33600000001,+33613131313,hash_21p6,Clara,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
app_event,AP02919,2025-07-15 07:04:00,,,,,,notes://open?id=note_1,,,,whatsapp,play,DEV123,IMEI0001,
call,CA02920,2025-07-15 07:04:00,outgoing,+33600000001,+33614141414,hash_22q7,Nicolas,,,,,phone,call_out,DEV123,IMEI0001,durée 00:05:10
sms,SM02921,2025-07-15 07:09:00,outgoing,+33600000001,+33614141414,hash_22q7,Nicolas,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
media,ME02922,2025-07-15 07:14:00,,,,,,,VOICEMSG_20250710_002921.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,note perso
sms,SM02923,2025-07-15 07:15:00,incoming,+33655555555,+33600000001,hash_10e5,Laura,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
sms,SM02924,2025-07-15 07:15:00,incoming,+33619191919,+33600000001,hash_27v2,Hugo,Je reserve pour 2 personnes a 20h.,,,,sms,received,DEV123,IMEI0001,
location,LO02925,2025-07-15 07:17:00,,,,,,,,48.862308,2.340360,location_service,fix,DEV123,IMEI0001,arret
browser,BR02926,2025-07-15 07:19:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,horaires
call,CA02927,2025-07-15 07:24:00,incoming,+33722222222,+33600000001,hash_18m3,Livraison,,,,,phone,call_in,DEV123,IMEI0001,durée 00:12:06
sms,SM02928,2025-07-15 07:29:00,outgoing,+33600000001,+33618181818,hash_26u1,Alex,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
media,ME02929,2025-07-15 07:32:00,,,,,,,VOICEMSG_20250710_002928.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
media,ME02930,2025-07-15 07:34:00,,,,,,,VOICEMSG_20250710_002929.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
sms,SM02931,2025-07-15 07:36:00,outgoing,+33600000001,+33733333333,hash_19n4,Lucas,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
call,CA02932,2025-07-15 07:40:00,outgoing,+33600000001,+33666666666,hash_11f6,Sophie,,,,,phone,call_out,DEV123,IMEI0001,manque
location,LO02933,2025-07-15 07:44:00,,,,,,,,48.884009,2.355635,location_service,fix,DEV123,IMEI0001,trajet
sms,SM02934,2025-07-15 07:47:00,outgoing,+33600000001,+33655555555,hash_10e5,Laura,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
location,LO02935,2025-07-15 07:52:00,,,,,,,,48.866486,2.336412,location_service,fix,DEV123,IMEI0001,trajet
sms,SM02937,2025-07-15 07:57:00,outgoing,+33600000001,+33613131313,hash_21p6,Clara,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
email,EM02938,2025-07-15 07:57:00,outgoing,user@example.com,team@example.com,hash_email252,Thomas,Votre entretien est confirme.,,,,email,sent,DEV123,IMEI0001,
sms,SM02939,2025-07-15 07:58:00,outgoing,+33600000001,+33616161616,hash_24s9,Marc,Tu as vu mon message concernant le projet ?,,,,sms,sent,DEV123,IMEI0001,
call,CA02940,2025-07-15 08:01:00,incoming,+33616161616,+33600000001,hash_24s9,Marc,,,,,phone,call_in,DEV123,IMEI0001,manque
sms,SM02941,2025-07-15 08:03:00,incoming,+33655555555,+33600000001,hash_10e5,Laura,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
sms,SM02942,2025-07-15 08:06:00,outgoing,+33600000001,+33700000000,hash_15j0,AgenceVoyage,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
browser,BR02943,2025-07-15 08:07:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,horaires
call,CA02944,2025-07-15 08:12:00,outgoing,+33600000001,+33666666666,hash_11f6,Sophie,,,,,phone,call_out,DEV123,IMEI0001,manque
sms,SM02945,2025-07-15 08:12:00,outgoing,+33600000001,+33612121212,hash_17l2,Thomas,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
sms,SM02946,2025-07-15 08:17:00,outgoing,+33600000001,+33644444444,hash_09d4,Benjamin,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
sms,SM02948,2025-07-15 08:21:00,incoming,+33688888888,+33600000001,hash_13h8,Samir,Je reserve pour 2 personnes a 20h.,,,,sms,received,DEV123,IMEI0001,
sms,SM02949,2025-07-15 08:22:00,outgoing,+33600000001,+33613131313,hash_21p6,Clara,Quel est le plan pour ce weekend ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM02950,2025-07-15 08:22:00,outgoing,+33600000001,+33711111111,hash_16k1,ServiceClient,Peux-tu confirmer la reservation ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM02951,2025-07-15 08:27:00,outgoing,+33600000001,+33613131313,hash_21p6,Clara,"Salut Clara, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
sms,SM02952,2025-07-15 08:32:00,incoming,+33699999999,+33600000001,hash_14i9,Marine,On garde la meme heure pour demain ?,,,,sms,received,DEV123,IMEI0001,
app_event,AP02953,2025-07-15 08:35:00,,,,,,whatsapp://chat?u=emma,,,,phone,fitness_start,DEV123,IMEI0001,
sms,SM02954,2025-07-15 08:39:00,outgoing,+33600000001,+33617171717,hash_25t0,Julie,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
app_event,AP02955,2025-07-15 08:40:00,,,,,,"maps://route?to=48.8606,2.3376",,,,maps,forecast_view,DEV123,IMEI0001,
contact,CO02956,2025-07-15 08:43:00,,,,,,,,,,,,DEV123,IMEI0001,
sms,SM02957,2025-07-15 08:44:00,outgoing,+33600000001,+33619191919,hash_27v2,Hugo,Peux-tu m'envoyer le document de la reunion ?,,,,sms,sent,DEV123,IMEI0001,
browser,BR02958,2025-07-15 08:44:00,,,,,,https://www.example.com/transport/metro,,,,browser,visit,DEV123,IMEI0001,horaires
sms,SM02959,2025-07-15 08:47:00,outgoing,+33600000001,+33617171717,hash_25t0,Julie,Je reserve pour 2 personnes a 20h.,,,,sms,sent,DEV123,IMEI0001,
sms,SM02960,2025-07-15 08:50:00,outgoing,+33600000001,+33733333333,hash_19n4,Lucas,"Merci, j'ai bien recu le fichier.",,,,sms,sent,DEV123,IMEI0001,
call,CA02961,2025-07-15 08:52:00,outgoing,+33600000001,+33614141414,hash_22q7,Nicolas,,,,,phone,call_out,DEV123,IMEI0001,durée 00:13:45
media,ME02962,2025-07-15 08:53:00,,,,,,,VOICEMSG_20250710_002961.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
location,LO02963,2025-07-15 08:55:00,,,,,,,,48.868026,2.349560,location_service,fix,DEV123,IMEI0001,trajet
sms,SM02964,2025-07-15 08:58:00,outgoing,+33600000001,+33613131313,hash_21p6,Clara,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
call,CA02965,2025-07-15 09:01:00,outgoing,+33600000001,+33615151515,hash_23r8,Isabelle,,,,,phone,call_out,DEV123,IMEI0001,manque
sms,SM02966,2025-07-15 09:04:00,outgoing,+33600000001,+33655555555,hash_10e5,Laura,"Salut Laura, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
sms,SM02967,2025-07-15 09:04:00,outgoing,+33600000001,+33688888888,hash_13h8,Samir,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM02969,2025-07-15 09:06:00,incoming,+33617171717,+33600000001,hash_25t0,Julie,Peux-tu m'envoyer le document de la reunion ?,,,,sms,received,DEV123,IMEI0001,
sms,SM02970,2025-07-15 09:10:00,outgoing,+33600000001,+33611111111,hash_06a1,Emma Dupont,Tu as vu mon message concernant le projet ?,,,,sms,sent,DEV123,IMEI0001,
sms,SM02971,2025-07-15 09:14:00,outgoing,+33600000001,+33622223333,hash_30y5,Yann,On garde la meme heure pour demain ?,,,,sms,sent,DEV123,IMEI0001,
email,EM02972,2025-07-15 09:19:00,outgoing,user@example.com,friend@example.com,hash_email51,AgenceImmo,"Bonjour, je t'envoie le compte-rendu de la reunion.",,,,email,sent,DEV123,IMEI0001,
email,EM02973,2025-07-15 09:24:00,outgoing,user@example.com,archive@example.com,hash_email11,Emma Dupont,"Les evenements du weekend : expo, concert, cinema.",,,,email,sent,DEV123,IMEI0001,
sms,SM02974,2025-07-15 09:27:00,incoming,+33733333333,+33600000001,hash_19n4,Lucas,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
app_event,AP02975,2025-07-15 09:28:00,,,,,,calendar://event?id=meet_18h,,,,maps,start,DEV123,IMEI0001,
sms,SM02976,2025-07-15 09:29:00,incoming,+33619191919,+33600000001,hash_27v2,Hugo,Je serai en retard d'environ 10 minutes.,,,,sms,received,DEV123,IMEI0001,
sms,SM02977,2025-07-15 09:33:00,outgoing,+33600000001,+33666666666,hash_11f6,Sophie,On garde la meme heure pour demain ?,,,,sms,sent,DEV123,IMEI0001,
call,CA02978,2025-07-15 09:35:00,incoming,+33722222222,+33600000001,hash_18m3,Livraison,,,,,phone,call_in,DEV123,IMEI0001,durée 00:12:05
contact,CO02979,2025-07-15 09:35:00,,,,,,,,,,,,DEV123,IMEI0001,
location,LO02980,2025-07-15 09:35:00,,,,,,,,48.874293,2.340905,location_service,fix,DEV123,IMEI0001,promenade
call,CA02981,2025-07-15 09:38:00,outgoing,+33600000001,+33711111111,hash_16k1,ServiceClient,,,,,phone,call_out,DEV123,IMEI0001,manque
browser,BR02982,2025-07-15 09:39:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,recherche
location,LO02983,2025-07-15 09:40:00,,,,,,,,48.855222,2.344464,location_service,fix,DEV123,IMEI0001,trajet
call,CA02984,2025-07-15 09:40:00,outgoing,+33600000001,+33722222222,hash_18m3,Livraison,,,,,phone,call_out,DEV123,IMEI0001,durée 00:02:17
sms,SM02985,2025-07-15 09:41:00,outgoing,+33600000001,+33619191919,hash_27v2,Hugo,Je serai en retard d'environ 10 minutes.,,,,sms,sent,DEV123,IMEI0001,
sms,SM02986,2025-07-15 09:42:00,incoming,+33711111111,+33600000001,hash_16k1,ServiceClient,"Bonne nuit, a demain.",,,,sms,received,DEV123,IMEI0001,
sms,SM02987,2025-07-15 09:47:00,incoming,+33615151515,+33600000001,hash_23r8,Isabelle,Je serai en retard d'environ 10 minutes.,,,,sms,received,DEV123,IMEI0001,
browser,BR02988,2025-07-15 09:49:00,,,,,,https://www.example.com/cinema/horaires,,,,browser,visit,DEV123,IMEI0001,reservation
location,LO02989,2025-07-15 09:51:00,,,,,,,,48.846299,2.362198,location_service,fix,DEV123,IMEI0001,trajet
email,EM02990,2025-07-15 09:53:00,outgoing,user@example.com,archive@example.com,hash_email76,Paul Martin,"Bonjour, je t'envoie le compte-rendu de la reunion.",,,,email,sent,DEV123,IMEI0001,
media,ME02991,2025-07-15 09:53:00,,,,,,,VOICEMSG_20250710_002990.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
sms,SM02992,2025-07-15 09:58:00,incoming,+33733333333,+33600000001,hash_19n4,Lucas,Peux-tu confirmer la reservation ?,,,,sms,received,DEV123,IMEI0001,
call,CA02993,2025-07-15 10:02:00,incoming,+33655555555,+33600000001,hash_10e5,Laura,,,,,phone,call_in,DEV123,IMEI0001,durée 00:20:16
contact,CO02994,2025-07-15 10:04:00,,,,,,,,,,,,DEV123,IMEI0001,
sms,SM02995,2025-07-15 10:06:00,incoming,+33666666666,+33600000001,hash_11f6,Sophie,Peux-tu m'envoyer le document de la reunion ?,,,,sms,received,DEV123,IMEI0001,
media,ME02996,2025-07-15 10:11:00,,,,,,,VOICEMSG_20250710_002995.amr,,,voice_recorder,voice_saved,DEV123,IMEI0001,message vocal court
email,EM02997,2025-07-15 10:12:00,outgoing,user@example.com,client@example.com,hash_email305,Olivia,"Les evenements du weekend : expo, concert, cinema.",,,,email,sent,DEV123,IMEI0001,
sms,SM02998,2025-07-15 10:16:00,incoming,+33644444444,+33600000001,hash_09d4,Benjamin,Peux-tu confirmer la reservation ?,,,,sms,received,DEV123,IMEI0001,
location,LO02999,2025-07-15 10:21:00,,,,,,,,48.866515,2.378485,location_service,fix,DEV123,IMEI0001,trajet
browser,BR03000,2025-07-15 10:21:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,lecture article
call,CA03001,2025-07-15 10:24:00,incoming,+33666666666,+33600000001,hash_11f6,Sophie,,,,,phone,call_in,DEV123,IMEI0001,durée 00:10:49
call,CA03002,2025-07-15 10:27:00,incoming,+33700000000,+33600000001,hash_15j0,AgenceVoyage,,,,,phone,call_in,DEV123,IMEI0001,manque
call,CA03003,2025-07-15 10:32:00,outgoing,+33600000001,+33700000000,hash_15j0,AgenceVoyage,,,,,phone,call_out,DEV123,IMEI0001,durée 00:16:59
call,CA03004,2025-07-15 10:35:00,outgoing,+33600000001,+33611111111,hash_06a1,Emma Dupont,,,,,phone,call_out,DEV123,IMEI0001,durée 00:02:38
sms,SM03005,2025-07-15 10:35:00,outgoing,+33600000001,+33688888888,hash_13h8,Samir,"Salut Samir, tu es dispo pour un cafe ce soir ?",,,,sms,sent,DEV123,IMEI0001,
browser,BR03006,2025-07-15 10:37:00,,,,,,https://www.example.com/article-cafe-paris,,,,browser,visit,DEV123,IMEI0001,recherche
email,EM03007,2025-07-15 10:38:00,outgoing,user@example.com,team@example.com,hash_email464,Marine,Votre entretien est confirme.,,,,email,sent,DEV123,IMEI0001,
