id_message,id_fil,appareil,horodatage,sens,canal,nom_contact,alias_contact,role_contact,identifiant_contact,objet_email,apercu_message,indice_lieu,pieces_jointes,types_pj,score_risque,mots_cles
msg_112,fil_011,iPhone4_Gustavo,2010-05-08 16:33:52,reçu,SMS,Victor,Victor,sécurité,+1-505-2891-5634,,Confirmation: c'était bien la DEA hier. Ils reviennent.,Los Pollos Hermanos,non,,92,DEA;confirmation
msg_113,fil_011,iPhone4_Gustavo,2010-05-08 16:51:27,envoyé,SMS,Victor,Victor,sécurité,+1-505-2891-5634,,On suspend toute opération là-bas pendant 1 mois.,Los Pollos Hermanos,non,,90,suspension;sécurité
msg_114,fil_010,iPhone4_Gustavo,2010-05-09 13:15:48,reçu,SMS,Hector Salamanca,Tio,cartel,+1-505-2789-3312,,Réunion avec les cousins bien passée. Accord trouvé.,Los Pollos Hermanos,non,,81,accord;cartel
msg_115,fil_010,iPhone4_Gustavo,2010-05-09 13:34:12,envoyé,SMS,Hector Salamanca,Tio,cartel,+1-505-2789-3312,,Bien. On commence les livraisons la semaine prochaine.,Los Pollos Hermanos,non,,79,planning;accord
msg_116,fil_005,iPhone4_Gustavo,2010-05-10 11:28:43,reçu,Email,Lydia Rodarte-Quayle,Madrigal,fournisseur,lydia.rq@madrigal-electric.com,Contact tchèque OK,Accord signé. Premier envoi 5000 gallons mois prochain.,Prague République Tchèque,oui,PDF,84,accord;approvisionnement
msg_117,fil_005,iPhone4_Gustavo,2010-05-10 12:03:17,envoyé,Email,Lydia Rodarte-Quayle,Madrigal,fournisseur,lydia.rq@madrigal-electric.com,RE: Contact tchèque OK,Parfait. Prépare la logistique d'importation.,Prague République Tchèque,non,,82,logistique;import
msg_118,fil_019,iPhone4_Gustavo,2010-05-11 15:47:22,reçu,SMS,Combo,Combo,distributeur,+1-505-2778-3421,,Zone ouest difficile. Concurrence agressive des Salamanca.,Albuquerque Ouest,non,,88,concurrence;territoire
msg_119,fil_019,iPhone4_Gustavo,2010-05-11 16:05:38,envoyé,SMS,Combo,Combo,distributeur,+1-505-2778-3421,,Évite la confrontation. On négocie en haut.,Albuquerque Ouest,non,,86,diplomatie;prudence
msg_120,fil_006,iPhone4_Gustavo,2010-05-12 08:36:54,reçu,SMS,Gale Boetticher,Gale,chimiste_assistant,+1-505-2678-3341,,Modifications approuvées. Rendement +12%. Coût identique.,Lab souterrain,non,,78,amélioration;efficacité
msg_121,fil_006,iPhone4_Gustavo,2010-05-12 08:52:19,envoyé,SMS,Gale Boetticher,Gale,chimiste_assistant,+1-505-2678-3341,,Excellent travail. Bonus ce mois-ci.,Lab souterrain,non,,76,reconnaissance;motivation
msg_122,fil_001,iPhone4_Gustavo,2010-05-13 10:25:41,reçu,SMS,Walter White,Heisenberg,chimiste,+1-505-2891-4422,,Production atteint 250 livres/mois. On peut augmenter?,Lab de Laverie A1A,non,,83,production;capacité
msg_123,fil_001,iPhone4_Gustavo,2010-05-13 10:43:27,envoyé,SMS,Walter White,Heisenberg,chimiste,+1-505-2891-4422,,Oui. La demande suit. Vise 300.,Lab de Laverie A1A,non,,81,objectif;expansion
msg_124,fil_020,iPhone4_Gustavo,2010-05-14 14:18:35,reçu,Email,Inspecteur fiscal,IRS,administration,irs.inquiry@treasury.gov,Vérification comptable,Contrôle fiscal A1A Car Wash prévu le 25 mai.,IRS Albuquerque,non,,91,fiscal;alerte
msg_125,fil_020,iPhone4_Gustavo,2010-05-14 14:45:52,envoyé,Email,Saul Goodman,Avocat,avocat,saul.goodman@better-call.com,URGENT - Contrôle fiscal,IRS arrive le 25. Prépare tous les documents. Fais venir comptable.,Cabinet Saul,non,,89,urgence;préparation
msg_126,fil_007,iPhone4_Gustavo,2010-05-15 09:33:48,reçu,WhatsApp,Skyler White,Sky,blanchiment,+1-505-2445-9823,,IRS va contrôler la laverie. Je prépare les livres.,A1A Car Wash,non,,87,préparation;comptabilité
msg_127,fil_007,iPhone4_Gustavo,2010-05-15 09:51:23,envoyé,WhatsApp,Skyler White,Sky,blanchiment,+1-505-2445-9823,,Parfait. Tout doit être carré. Saul aide.,A1A Car Wash,non,,85,coordination;sécurité
msg_128,fil_012,iPhone4_Gustavo,2010-05-16 17:24:19,reçu,WhatsApp,Huell Babineaux,Huell,sécurité,+1-505-2334-8812,,Collecte spéciale: 520k récupérés à Phoenix.,Phoenix Arizona,non,,82,argent;gros_montant
msg_129,fil_012,iPhone4_Gustavo,2010-05-16 17:42:36,envoyé,WhatsApp,Huell Babineaux,Huell,sécurité,+1-505-2334-8812,,Excellent. Triple surveillance sur le retour.,Phoenix Arizona,non,,80,sécurité;transport
msg_130,fil_009,iPhone4_Gustavo,2010-05-17 12:15:47,reçu,WhatsApp,Declan,Declan,acheteur,+1-520-3456-7821,,Client Tucson veut 30 livres immédiatement. Possible?,Tucson Arizona,non,,79,urgence;commande
msg_131,fil_009,iPhone4_Gustavo,2010-05-17 12:33:52,envoyé,WhatsApp,Declan,Declan,acheteur,+1-520-3456-7821,,Oui. Livraison demain soir. Prix premium.,Tucson Arizona,non,,77,confirmation;surcharge
msg_132,fil_003,iPhone4_Gustavo,2010-05-18 08:47:29,reçu,SMS,Mike Ehrmantraut,Mike,sécurité,+1-505-2344-7712,,Tous les gars payés. Moral au beau fixe.,Albuquerque,non,,63,équipe;paiement
msg_133,fil_003,iPhone4_Gustavo,2010-05-18 09:02:14,envoyé,SMS,Mike Ehrmantraut,Mike,sécurité,+1-505-2344-7712,,Bien. Garde-les motivés. On a besoin d'eux.,Albuquerque,non,,61,management;motivation
msg_134,fil_021,iPhone4_Gustavo,2010-05-19 15:36:41,reçu,SMS,Don Eladio,Don,cartel,+52-664-XXX-XXXX,,Le cartel est satisfait de notre arrangement.,Mexique,non,,84,cartel;satisfaction
msg_135,fil_021,iPhone4_Gustavo,2010-05-19 15:54:28,envoyé,SMS,Don Eladio,Don,cartel,+52-664-XXX-XXXX,,Merci Don. On continue comme ça.,Mexique,non,,82,relations;continuation
msg_136,fil_002,iPhone4_Gustavo,2010-05-20 20:18:53,reçu,SMS,Jesse Pinkman,Cap'n Cook,distributeur,+1-505-2156-8891,,Skinny Pete a ouvert nouveau secteur à Rio Rancho,Rio Rancho Nouveau-Mexique,non,,75,expansion;nouveau_territoire
msg_137,fil_002,iPhone4_Gustavo,2010-05-20 20:35:17,envoyé,SMS,Jesse Pinkman,Cap'n Cook,distributeur,+1-505-2156-8891,,Parfait. Approvisionne-le généreusement.,Rio Rancho Nouveau-Mexique,non,,73,soutien;croissance
msg_138,fil_014,iPhone4_Gustavo,2010-05-21 11:23:45,reçu,SMS,Todd Alquist,Todd,assistant,+1-505-2667-4491,,Mission avec Mike réussie. 180k récupérés sans problème.,Albuquerque,non,,74,succès;efficacité
msg_139,fil_014,iPhone4_Gustavo,2010-05-21 11:41:19,envoyé,SMS,Todd Alquist,Todd,assistant,+1-505-2667-4491,,Bon travail. Tu prouves ta valeur.,Albuquerque,non,,72,reconnaissance
msg_140,fil_008,iPhone4_Gustavo,2010-05-22 13:52:38,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-2567-4423,,Livraison frontière effectuée. 150 livres livrées au cartel.,Frontière Mexico,non,,86,livraison;cartel
msg_141,fil_008,iPhone4_Gustavo,2010-05-22 14:08:51,envoyé,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-2567-4423,,Parfait. Paiement reçu?,Frontière Mexico,non,,84,confirmation;paiement
msg_142,fil_008,iPhone4_Gustavo,2010-05-22 14:15:26,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-2567-4423,,Oui. 5.2M en liquide sécurisé.,Frontière Mexico,non,,88,argent;sécurisé
msg_143,fil_004,iPhone4_Gustavo,2010-05-23 10:27:39,reçu,WhatsApp,Saul Goodman,Avocat,avocat,saul.goodman@better-call.com,,Contrôle IRS repoussé au 8 juin. On a du temps.,Cabinet juridique Downtown,non,,69,délai;préparation
msg_144,fil_004,iPhone4_Gustavo,2010-05-23 10:45:12,envoyé,WhatsApp,Saul Goodman,Avocat,avocat,saul.goodman@better-call.com,,Bien. Utilise ce temps pour blinder tout.,Cabinet juridique Downtown,non,,67,stratégie;préparation
msg_145,fil_001,iPhone4_Gustavo,2010-05-24 08:18:55,reçu,SMS,Walter White,Heisenberg,chimiste,+1-505-2891-4422,,Objectif 300 livres atteint. Stock prêt.,Lab de Laverie A1A,non,,85,production;objectif
msg_146,fil_001,iPhone4_Gustavo,2010-05-24 08:36:42,envoyé,SMS,Walter White,Heisenberg,chimiste,+1-505-2891-4422,,Impressionnant. Prépare distribution multiple.,Lab de Laverie A1A,non,,83,félicitation;logistique
msg_147,fil_022,iPhone4_Gustavo,2010-05-25 16:45:29,reçu,Email,Agent immobilier,Agent,immobilier,properties@abq-realty.com,Opportunité investissement,Complexe appartements disponible. 3.8M. Bon rendement locatif.,Centre-ville Albuquerque,oui,PDF,66,investissement;immobilier
msg_148,fil_022,iPhone4_Gustavo,2010-05-25 17:12:43,envoyé,Email,Agent immobilier,Agent,immobilier,properties@abq-realty.com,RE: Opportunité investissement,Intéressant. Envoie dossier complet à Skyler.,Centre-ville Albuquerque,non,,64,analyse;délégation
msg_149,fil_011,iPhone4_Gustavo,2010-05-26 09:33:17,reçu,SMS,Victor,Victor,sécurité,+1-505-2891-5634,,Surveillance DEA levée. Ils sont partis.,Los Pollos Hermanos,non,,78,sécurité;information
msg_150,fil_011,iPhone4_Gustavo,2010-05-26 09:48:34,envoyé,SMS,Victor,Victor,sécurité,+1-505-2891-5634,,Bon. Attends encore 2 semaines avant reprise.,Los Pollos Hermanos,non,,76,prudence;stratégie
msg_151,fil_005,iPhone4_Gustavo,2010-05-27 11:24:46,reçu,Email,Lydia Rodarte-Quayle,Madrigal,fournisseur,lydia.rq@madrigal-electric.com,Envoi tchèque en route,5000 gallons expédiés. Arrivée prévue dans 3 semaines.,Port de Houston,non,,86,expédition;logistique
msg_152,fil_005,iPhone4_Gustavo,2010-05-27 11:52:38,envoyé,Email,Lydia Rodarte-Quayle,Madrigal,fournisseur,lydia.rq@madrigal-electric.com,RE: Envoi tchèque en route,Parfait. Tyrus coordonne réception à Houston.,Port de Houston,non,,84,coordination;réception
msg_153,fil_006,iPhone4_Gustavo,2010-05-28 14:17:52,reçu,SMS,Gale Boetticher,Gale,chimiste_assistant,+1-505-2678-3341,,Nouveau record de pureté: 99.6%! Le process est optimal.,Lab souterrain,non,,82,record;qualité
msg_154,fil_006,iPhone4_Gustavo,2010-05-28 14:35:19,envoyé,SMS,Gale Boetticher,Gale,chimiste_assistant,+1-505-2678-3341,,Extraordinaire. Documentation complète?,Lab souterrain,non,,80,documentation;procédure
msg_155,fil_019,iPhone4_Gustavo,2010-05-29 18:42:27,reçu,SMS,Combo,Combo,distributeur,+1-505-2778-3421,,Accord trouvé avec Salamanca. Zone ouest partagée.,Albuquerque Ouest,non,,74,accord;territoire
msg_156,fil_019,iPhone4_Gustavo,2010-05-29 18:58:43,envoyé,SMS,Combo,Combo,distributeur,+1-505-2778-3421,,Excellent. Respecte l'accord scrupuleusement.,Albuquerque Ouest,non,,72,consigne;respect
msg_157,fil_007,iPhone4_Gustavo,2010-05-30 10:26:15,reçu,WhatsApp,Skyler White,Sky,blanchiment,+1-505-2445-9823,,Complexe appartements analysé. Bon investissement.,Centre-ville Albuquerque,non,,68,analyse;recommandation
msg_158,fil_007,iPhone4_Gustavo,2010-05-30 10:43:51,envoyé,WhatsApp,Skyler White,Sky,blanchiment,+1-505-2445-9823,,OK. Lance l'acquisition. Montage financier habituel.,Centre-ville Albuquerque,non,,70,achat;blanchiment
msg_159,fil_023,iPhone4_Gustavo,2010-05-31 15:35:42,reçu,SMS,Kuby,Kuby,associé,+1-505-2889-6634,,Camionnette banalisée prête. Équipée comme demandé.,Garage sécurisé,non,,65,logistique;préparation
msg_160,fil_023,iPhone4_Gustavo,2010-05-31 15:52:18,envoyé,SMS,Kuby,Kuby,associé,+1-505-2889-6634,,Parfait. Mike t'expliquera la mission.,Garage sécurisé,non,,63,coordination;mission
msg_161,fil_012,iPhone4_Gustavo,2010-06-01 17:18:36,reçu,WhatsApp,Huell Babineaux,Huell,sécurité,+1-505-2334-8812,,Collecte mensuelle: 1.2M total. Nouveau record.,Multiple locations,non,,84,argent;record
msg_162,fil_012,iPhone4_Gustavo,2010-06-01 17:36:49,envoyé,WhatsApp,Huell Babineaux,Huell,sécurité,+1-505-2334-8812,,Impressionnant. Split: 700k offshore, 500k station.,Multiple locations,non,,82,répartition;blanchiment
msg_163,fil_009,iPhone4_Gustavo,2010-06-02 12:44:23,reçu,WhatsApp,Declan,Declan,acheteur,+1-520-3456-7821,,Besoin permanence 60 livres/semaine maintenant. Long terme.,Phoenix et Tucson,non,,81,contrat;long_terme
msg_164,fil_009,iPhone4_Gustavo,2010-06-02 13:02:57,envoyé,WhatsApp,Declan,Declan,acheteur,+1-520-3456-7821,,D'accord. On signe contrat 6 mois. Prix fixe 32k/livre.,Phoenix et Tucson,non,,79,accord;contrat
msg_165,fil_002,iPhone4_Gustavo,2010-06-03 19:27:41,reçu,SMS,Jesse Pinkman,Cap'n Cook,distributeur,+1-505-2156-8891,,Badger veut reprendre business après procès. OK?,Albuquerque,non,,69,reprise;autorisation
msg_166,fil_002,iPhone4_Gustavo,2010-06-03 19:45:15,envoyé,SMS,Jesse Pinkman,Cap'n Cook,distributeur,+1-505-2156-8891,,Non. Trop risqué maintenant. Attends 6 mois.,Albuquerque,non,,71,refus;prudence
msg_167,fil_003,iPhone4_Gustavo,2010-06-04 08:52:38,reçu,SMS,Mike Ehrmantraut,Mike,sécurité,+1-505-2344-7712,,Audit sécurité complet effectué. Tout est clean.,Toutes installations,non,,67,sécurité;audit
msg_168,fil_003,iPhone4_Gustavo,2010-06-04 09:08:14,envoyé,SMS,Mike Ehrmantraut,Mike,sécurité,+1-505-2344-7712,,Excellent. Rapport écrit nécessaire?,Toutes installations,non,,65,documentation;question
msg_169,fil_001,iPhone4_Gustavo,2010-06-05 10:35:49,reçu,SMS,Walter White,Heisenberg,chimiste,+1-505-2891-4422,,Stock épuisé. Nouvelle production en cours.,Lab de Laverie A1A,non,,78,production;stock
msg_170,fil_001,iPhone4_Gustavo,2010-06-05 10:52:27,envoyé,SMS,Walter White,Heisenberg,chimiste,+1-505-2891-4422,,OK. Priorise commande Phoenix.,Lab de Laverie A1A,non,,76,priorité;planning
msg_171,fil_024,iPhone4_Gustavo,2010-06-06 14:23:15,reçu,Email,Notaire,Notaire,juridique,office@notaire-abq.com,Acte de vente,Acte complexe appartements finalisé. Propriété transférée.,Bureau notarial,oui,PDF,62,acquisition;légal
msg_172,fil_024,iPhone4_Gustavo,2010-06-06 14:45:32,envoyé,Email,Skyler White,Sky,blanchiment,+1-505-2445-9823,FW: Acte de vente,Achat finalisé. Tu peux commencer gestion locative.,Bureau notarial,oui,PDF,64,transfert;gestion
msg_173,fil_010,iPhone4_Gustavo,2010-06-07 13:18:47,reçu,SMS,Hector Salamanca,Tio,cartel,+1-505-2789-3312,,Cartel veut augmenter commande à 250 livres/mois.,Frontière mexicaine,non,,87,expansion;cartel
msg_174,fil_010,iPhone4_Gustavo,2010-06-07 13:36:52,envoyé,SMS,Hector Salamanca,Tio,cartel,+1-505-2789-3312,,Possible mais délai 2 mois pour augmenter production.,Frontière mexicaine,non,,85,négociation;délai
msg_175,fil_008,iPhone4_Gustavo,2010-06-08 16:41:29,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-2567-4423,,Réception Houston OK. 5000 gallons stockés sécurisé.,Port de Houston,non,,82,réception;stockage
msg_176,fil_008,iPhone4_Gustavo,2010-06-08 16:58:16,envoyé,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-2567-4423,,Parfait. Organise transport vers Albuquerque.,Port de Houston,non,,80,transport;logistique
msg_177,fil_004,iPhone4_Gustavo,2010-06-09 09:27:44,reçu,WhatsApp,Saul Goodman,Avocat,avocat,saul.goodman@better-call.com,,Tout prêt pour IRS demain. Documents impeccables.,Cabinet juridique Downtown,non,,73,préparation;IRS
msg_178,fil_004,iPhone4_Gustavo,2010-06-09 09:45:18,envoyé,WhatsApp,Saul Goodman,Avocat,avocat,saul.goodman@better-call.com,,Parfait. Skyler est briefée?,Cabinet juridique Downtown,non,,71,coordination;confirmation
msg_179,fil_007,iPhone4_Gustavo,2010-06-10 11:33:52,reçu,WhatsApp,Skyler White,Sky,blanchiment,+1-505-2445-9823,,Contrôle IRS terminé. Aucun problème. Ils sont satisfaits.,A1A Car Wash,non,,69,succès;IRS
msg_180,fil_007,iPhone4_Gustavo,2010-06-10 11:52:36,envoyé,WhatsApp,Skyler White,Sky,blanchiment,+1-505-2445-9823,,Excellent travail. Bonus spécial ce mois.,A1A Car Wash,non,,67,félicitation;bonus
msg_181,fil_014,iPhone4_Gustavo,2010-06-11 15:24:18,reçu,SMS,Todd Alquist,Todd,assistant,+1-505-2667-4491,,Oncle Jack propose aide pour gros travaux. Intéressé?,Albuquerque,non,,75,proposition;renfort
msg_182,fil_014,iPhone4_Gustavo,2010-06-11 15:42:35,envoyé,SMS,Todd Alquist,Todd,assistant,+1-505-2667-4491,,Peut-être plus tard. On note.,Albuquerque,non,,73,considération
msg_183,fil_025,iPhone4_Gustavo,2010-06-12 08:46:21,reçu,SMS,Andrea Cantillo,Andrea,périphérie,+1-505-2556-7789,,Mon fils a vu Jesse distribuer dans le quartier,Albuquerque Sud,non,,77,témoin;risque
msg_184,fil_002,iPhone4_Gustavo,2010-06-12 09:15:47,envoyé,SMS,Jesse Pinkman,Cap'n Cook,distributeur,+1-505-2156-8891,,ATTENTION: tu as été vu. Plus de distribution visible.,Albuquerque Sud,non,,81,alerte;discrétion
msg_185,fil_011,iPhone4_Gustavo,2010-06-13 12:38:52,reçu,SMS,Victor,Victor,sécurité,+1-505-2891-5634,,Reprise opérations Los Pollos. Tout est OK.,Los Pollos Hermanos,non,,72,reprise;confirmation
msg_186,fil_011,iPhone4_Gustavo,2010-06-13 12:54:29,envoyé,SMS,Victor,Victor,sécurité,+1-505-2891-5634,,Bien. Mais double surveillance première semaine.,Los Pollos Hermanos,non,,74,sécurité;prudence
msg_187,fil_001,iPhone4_Gustavo,2010-06-14 10:17:43,reçu,SMS,Walter White,Heisenberg,chimiste,+1-505-2891-4422,,Commande Phoenix prête. 60 livres qualité 99.4%.,Lab de Laverie A1A,non,,86,production;qualité
msg_188,fil_001,iPhone4_Gustavo,2010-06-14 10:35:16,envoyé,SMS,Walter White,Heisenberg,chimiste,+1-505-2891-4422,,Parfait. Tyrus organise transport ce soir.,Lab de Laverie A1A,non,,84,logistique;livraison
msg_189,fil_006,iPhone4_Gustavo,2010-06-15 14:52:37,reçu,SMS,Gale Boetticher,Gale,chimiste_assistant,+1-505-2678-3341,,Demande congés 2 semaines. Famille en visite.,Lab souterrain,non,,58,congés;personnel
msg_190,fil_006,iPhone4_Gustavo,2010-06-15 15:08:44,envoyé,SMS,Gale Boetticher,Gale,chimiste_assistant,+1-505-2678-3341,,Accordé. Profite bien. Walter gère seul.,Lab souterrain,non,,60,autorisation;organisation
msg_191,fil_026,iPhone4_Gustavo,2010-06-16 16:33:19,reçu,Email,DEA Agent,Schrader,DEA,hank.schrader@dea.gov,Investigation active,Enquête en cours sur distribution méthamphétamine Albuquerque.,Bureau DEA,non,,98,DEA;enquête
msg_192,fil_004,iPhone4_Gustavo,2010-06-16 17:15:42,envoyé,WhatsApp,Saul Goodman,Avocat,avocat,saul.goodman@better-call.com,ALERTE ROUGE,DEA enquête active sur la zone. Maximum prudence.,Cabinet juridique Downtown,non,,96,alerte;DEA
msg_193,fil_003,iPhone4_Gustavo,2010-06-17 08:24:51,reçu,SMS,Mike Ehrmantraut,Mike,sécurité,+1-505-2344-7712,,Toutes précautions renforcées. Protocole rouge activé.,Albuquerque,non,,89,sécurité;protocole
msg_194,fil_003,iPhone4_Gustavo,2010-06-17 08:42:18,envoyé,SMS,Mike Ehrmantraut,Mike,sécurité,+1-505-2344-7712,,Bien. Suspends toute op non essentielle.,Albuquerque,non,,91,suspension;prudence
msg_195,fil_009,iPhone4_Gustavo,2010-06-18 11:47:36,reçu,WhatsApp,Declan,Declan,acheteur,+1-520-3456-7821,,Entendu parler enquête DEA. On continue?,Phoenix Arizona,non,,85,inquiétude;DEA
msg_196,fil_009,iPhone4_Gustavo,2010-06-18 12:03:52,envoyé,WhatsApp,Declan,Declan,acheteur,+1-520-3456-7821,,Oui mais maximum discrétion. Retards possibles.,Phoenix Arizona,non,,87,continuation;alerte
msg_197,fil_002,iPhone4_Gustavo,2010-06-19 19:18:44,reçu,SMS,Jesse Pinkman,Cap'n Cook,distributeur,+1-505-2156-8891,,Tous les gars ont peur avec la DEA. Moral bas.,Albuquerque,non,,79,moral;problème
msg_198,fil_002,iPhone4_Gustavo,2010-06-19 19:35:21,envoyé,SMS,Jesse Pinkman,Cap'n Cook,distributeur,+1-505-2156-8891,,Normal. Rassure-les. On est prudents.,Albuquerque,non,,77,management;rassurance
msg_199,fil_027,iPhone4_Gustavo,2010-06-20 13:42:15,reçu,SMS,Informateur,Source,inconnu,+1-505-XXXX-XXXX,,DEA cible zone industrielle. Pas encore de nom.,Albuquerque Industriel,non,,94,information;DEA
msg_200,fil_027,iPhone4_Gustavo,2010-06-20 14:05:38,envoyé,SMS,Mike Ehrmantraut,Mike,sécurité,+1-505-2344-7712,,Info reçue: DEA sur zone industrielle. Évacue tout.,Albuquerque Industriel,non,,92,alerte;évacuation
msg_201,fil_012,iPhone4_Gustavo,2010-06-21 17:52:29,reçu,WhatsApp,Huell Babineaux,Huell,sécurité,+1-505-2334-8812,,Collecte retardée par prudence. OK?,Multiple locations,non,,76,prudence;retard
msg_202,fil_012,iPhone4_Gustavo,2010-06-21 18:08:46,envoyé,WhatsApp,Huell Babineaux,Huell,sécurité,+1-505-2334-8812,,Oui. Attends signal de Mike.,Multiple locations,non,,78,coordination;attente
msg_203,fil_001,iPhone4_Gustavo,2010-06-22 09:33:57,reçu,SMS,Walter White,Heisenberg,chimiste,+1-505-2891-4422,,Production suspendue temporairement?,Lab de Laverie A1A,non,,74,question;production
msg_204,fil_001,iPhone4_Gustavo,2010-06-22 09:51:24,envoyé,SMS,Walter White,Heisenberg,chimiste,+1-505-2891-4422,,Oui. Attends instructions. Profil bas.,Lab de Laverie A1A,non,,76,suspension;consigne
msg_205,fil_007,iPhone4_Gustavo,2010-06-23 11:25:48,reçu,WhatsApp,Skyler White,Sky,blanchiment,+1-505-2445-9823,,Tous les investissements gelés temporairement?,A1A Car Wash,non,,68,question;investissement
msg_206,fil_007,iPhone4_Gustavo,2010-06-23 11:43:15,envoyé,WhatsApp,Skyler White,Sky,blanchiment,+1-505-2445-9823,,Oui. Aucun mouvement suspect.,A1A Car Wash,non,,70,confirmation;prudence
msg_207,fil_028,iPhone4_Gustavo,2010-06-24 15:17:32,reçu,Email,Contact DEA,Infiltré,source,confidential@secure.net,Mise à jour situation,Enquête concentrée autre secteur. Pression diminue.,Source confidentielle,non,,88,information;bonne_nouvelle
msg_208,fil_003,iPhone4_Gustavo,2010-06-24 16:02:47,envoyé,SMS,Mike Ehrmantraut,Mike,sécurité,+1-505-2344-7712,,Info fiable: pression DEA diminue. Analyse situation.,Albuquerque,non,,86,information;analyse
msg_209,fil_003,iPhone4_Gustavo,2010-06-25 08:45:19,reçu,SMS,Mike Ehrmantraut,Mike,sécurité,+1-505-2344-7712,,Confirmé. DEA s'éloigne. Protocole orange.,Albuquerque,non,,84,confirmation;protocole
msg_210,fil_003,iPhone4_Gustavo,2010-06-25 09:02:36,envoyé,SMS,Mike Ehrmantraut,Mike,sécurité,+1-505-2344-7712,,OK. Reprise progressive dans 1 semaine.,Albuquerque,non,,82,planning;reprise
msg_211,fil_001,iPhone4_Gustavo,2010-06-26 10:18:53,reçu,SMS,Walter White,Heisenberg,chimiste,+1-505-2891-4422,,Prêt à reprendre. Équipement OK.,Lab de Laverie A1A,non,,75,disponibilité;production
msg_212,fil_001,iPhone4_Gustavo,2010-06-26 10:35:47,envoyé,SMS,Walter White,Heisenberg,chimiste,+1-505-2891-4422,,Attends encore quelques jours. Patience.,Lab de Laverie A1A,non,,77,attente;prudence
msg_213,fil_010,iPhone4_Gustavo,2010-06-27 14:27:41,reçu,SMS,Hector Salamanca,Tio,cartel,+1-505-2789-3312,,Cartel impatient. Où est la marchandise?,Frontière mexicaine,non,,86,pression;cartel
msg_214,fil_010,iPhone4_Gustavo,2010-06-27 14:45:28,envoyé,SMS,Hector Salamanca,Tio,cartel,+1-505-2789-3312,,Problème temporaire résolu. Reprise lundi.,Frontière mexicaine,non,,84,rassurance;planning
msg_215,fil_009,iPhone4_Gustavo,2010-06-28 12:33:16,reçu,WhatsApp,Declan,Declan,acheteur,+1-520-3456-7821,,Clients mécontents des retards. Besoin date.,Phoenix Arizona,non,,78,pression;clients
msg_216,fil_009,iPhone4_Gustavo,2010-06-28 12:51:42,envoyé,WhatsApp,Declan,Declan,acheteur,+1-520-3456-7821,,Livraison mercredi prochain. Garanti.,Phoenix Arizona,non,,80,engagement;livraison
msg_217,fil_002,iPhone4_Gustavo,2010-06-29 18:42:37,reçu,SMS,Jesse Pinkman,Cap'n Cook,distributeur,+1-505-2156-8891,,Les gars veulent savoir quand on reprend,Albuquerque,non,,72,question;reprise
msg_218,fil_002,iPhone4_Gustavo,2010-06-29 18:58:14,envoyé,SMS,Jesse Pinkman,Cap'n Cook,distributeur,+1-505-2156-8891,,Lundi. Prépare-les. Distribution normale.,Albuquerque,non,,74,planning;préparation
msg_219,fil_003,iPhone4_Gustavo,2010-06-30 09:15:48,reçu,SMS,Mike Ehrmantraut,Mike,sécurité,+1-505-2344-7712,,Protocole vert. Situation normale.,Albuquerque,non,,71,sécurité;normal
msg_220,fil_003,iPhone4_Gustavo,2010-06-30 09:32:25,envoyé,SMS,Mike Ehrmantraut,Mike,sécurité,+1-505-2344-7712,,Parfait. Reprise totale lundi.,Albuquerque,non,,73,reprise;confirmation
msg_221,fil_001,iPhone4_Gustavo,2010-07-01 08:47:33,reçu,SMS,Walter White,Heisenberg,chimiste,+1-505-2891-4422,,Production reprise. Premier batch en cours.,Lab de Laverie A1A,non,,81,reprise;production
msg_222,fil_001,iPhone4_Gustavo,2010-07-01 09:03:56,envoyé,SMS,Walter White,Heisenberg,chimiste,+1-505-2891-4422,,Excellent. Priorise commandes en retard.,Lab de Laverie A1A,non,,79,priorité;rattrapage
msg_223,fil_012,iPhone4_Gustavo,2010-07-02 16:28:41,reçu,WhatsApp,Huell Babineaux,Huell,sécurité,+1-505-2334-8812,,Collecte reprise. 890k récupérés aujourd'hui.,Multiple locations,non,,83,argent;reprise
msg_224,fil_012,iPhone4_Gustavo,2010-07-02 16:45:19,envoyé,WhatsApp,Huell Babineaux,Huell,sécurité,+1-505-2334-8812,,Bien. Split normal: offshore et station.,Multiple locations,non,,81,répartition;blanchiment
msg_225,fil_006,iPhone4_Gustavo,2010-07-03 11:52:27,reçu,SMS,Gale Boetticher,Gale,chimiste_assistant,+1-505-2678-3341,,De retour de congés. Prêt à reprendre.,Lab souterrain,non,,66,retour;disponibilité
msg_226,fil_006,iPhone4_Gustavo,2010-07-03 12:08:43,envoyé,SMS,Gale Boetticher,Gale,chimiste_assistant,+1-505-2678-3341,,Bien. Walter a besoin d'aide sur gros batch.,Lab souterrain,non,,68,coordination;mission
msg_227,fil_008,iPhone4_Gustavo,2010-07-04 13:36:52,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-2567-4423,,Transport méthylamine vers lab effectué.,Route Albuquerque,non,,77,transport;livraison
